1,1,98.74,458.20,403.68,204.64,1,0,1
2,1,108.62,438.88,372.05,200.88,1,0,1
3,1,104.68,419.88,394.32,199.92,1,0,1
4,1,100.74,398.48,382.08,197.39,1,0,1
5,1,139.86,384.84,361.39,192.36,1,0,1
6,1,146.51,368.76,363.06,190.32,1,0,1
7,1,164.83,354.88,343.44,185.88,1,0,1
8,1,161.50,339.56,364.60,187.08,1,0,1
9,1,179.62,329.32,342.96,183.00,1,0,1
10,1,213.10,321.81,331.85,183.27,1,0,1
11,1,229.63,316.74,313.70,182.06,1,0,1
12,1,224.53,316.18,337.39,176.30,1,0,1
13,1,249.85,315.88,348.33,174.24,1,0,1
14,1,304.59,318.44,295.97,177.76,1,0,1
15,1,300.27,319.71,310.76,177.21,1,0,1
16,1,317.13,332.86,294.63,174.01,1,0,1
17,1,348.88,340.90,311.65,174.97,1,0,1
18,1,365.29,352.00,305.09,173.36,1,0,1
19,1,392.96,368.44,272.43,171.88,1,0,1
20,1,405.80,381.56,294.01,171.32,1,0,1
21,1,431.27,396.00,279.00,167.88,1,0,1
22,1,447.14,410.32,288.65,166.00,1,0,1
23,1,457.24,421.96,287.72,162.17,1,0,1
24,1,470.30,432.56,292.04,161.32,1,0,1
25,1,484.43,443.56,300.37,157.56,1,0,1
26,1,525.26,449.36,266.69,157.83,1,0,1
27,1,529.69,458.32,272.03,151.12,1,0,1
28,1,556.61,460.12,251.50,149.44,1,0,1
29,1,570.00,461.00,256.00,149.00,1,0,1
30,1,573.00,462.00,261.00,146.00,1,0,1
31,1,597.07,462.32,244.86,141.80,1,0,1
32,1,598.04,457.24,251.82,144.20,1,0,1
33,1,608.44,456.44,254.83,138.12,1,0,1
34,1,624.10,453.00,232.09,135.56,1,0,1
35,1,631.00,447.00,250.34,135.32,1,0,1
36,1,627.99,441.00,259.35,132.68,1,0,1
37,1,640.93,434.08,245.87,131.48,1,0,1
38,1,649.01,424.56,242.70,134.20,1,0,1
39,1,653.57,417.44,229.57,132.44,1,0,1
40,1,666.75,409.40,232.01,129.61,1,0,1
41,1,673.16,400.44,213.41,130.00,1,0,1
42,1,667.48,393.60,217.34,127.83,1,0,1
43,1,680.02,383.20,211.51,127.24,1,0,1
44,1,664.76,373.00,253.21,127.32,1,0,1
45,1,672.67,364.76,245.47,124.68,1,0,1
46,1,677.17,354.76,237.00,126.00,1,0,1
47,1,677.28,346.64,235.85,124.12,1,0,1
48,1,682.78,337.34,221.46,123.11,1,0,1
49,1,671.54,330.34,222.19,123.31,1,0,1
50,1,671.62,324.48,212.69,122.71,1,0,1
51,1,681.32,318.04,204.79,120.07,1,0,1
52,1,666.44,312.05,240.53,116.04,1,0,1
53,1,672.68,303.53,229.91,119.71,1,0,1
54,1,672.31,295.71,234.61,120.58,1,0,1
55,1,668.95,287.00,220.29,119.68,1,0,1
56,1,671.08,279.76,237.48,117.88,1,0,1
57,1,685.42,269.45,209.26,121.21,1,0,1
58,1,670.00,259.56,221.00,120.88,1,0,1
59,1,676.16,251.86,222.85,120.05,1,0,1
60,1,681.00,243.00,233.00,124.00,1,0,1
61,1,678.56,237.52,217.20,118.29,1,0,1
62,1,687.00,229.00,226.00,123.00,1,0,1
63,1,680.00,227.41,237.05,118.59,1,0,1
64,1,688.00,222.98,235.02,119.03,1,0,1
65,1,689.00,217.98,235.36,121.45,1,0,1
66,1,689.20,215.78,211.45,119.71,1,0,1
67,1,700.00,217.98,217.72,121.03,1,0,1
68,1,712.62,217.29,214.37,126.66,1,0,1
69,1,697.00,221.38,216.38,122.18,1,0,1
70,1,715.00,226.04,214.99,122.71,1,0,1
71,1,703.85,230.33,225.48,121.82,1,0,1
72,1,704.00,237.05,216.88,118.88,1,0,1
73,1,707.07,244.20,217.61,123.12,1,0,1
74,1,708.00,252.37,215.95,121.63,1,0,1
75,1,707.00,260.56,216.24,122.44,1,0,1
76,1,705.24,267.88,207.08,122.00,1,0,1
77,1,709.00,274.00,219.48,120.47,1,0,1
78,1,697.00,283.87,218.00,119.03,1,0,1
79,1,710.00,288.00,202.52,122.85,1,0,1
80,1,693.00,294.95,214.20,119.97,1,0,1
81,1,681.68,299.20,223.20,117.48,1,0,1
82,1,682.00,300.64,225.44,120.48,1,0,1
83,1,676.32,303.83,226.56,117.85,1,0,1
84,1,665.88,301.81,218.08,116.92,1,0,1
85,1,659.96,299.48,217.80,119.95,1,0,1
86,1,660.64,295.00,207.64,120.47,1,0,1
87,1,646.00,292.00,226.56,121.92,1,0,1
88,1,634.76,290.25,225.44,114.77,1,0,1
89,1,624.00,286.34,230.88,116.29,1,0,1
90,1,621.88,284.31,220.24,113.85,1,0,1
91,1,604.20,281.87,225.01,113.53,1,0,1
92,1,601.00,280.00,221.00,116.50,1,0,1
93,1,601.00,282.96,218.24,116.17,1,0,1
94,1,602.64,286.20,204.96,115.24,1,0,1
95,1,575.59,291.68,221.03,116.18,1,0,1
96,1,568.32,297.75,226.30,116.33,1,0,1
97,1,572.24,302.84,194.62,118.73,1,0,1
98,1,569.31,309.59,209.49,120.60,1,0,1
99,1,552.28,318.56,214.62,120.76,1,0,1
100,1,548.00,327.00,241.12,118.32,1,0,1
101,1,553.22,336.20,220.94,116.24,1,0,1
102,1,554.05,342.32,213.44,118.56,1,0,1
103,1,549.91,345.00,221.51,123.64,1,0,1
104,1,562.07,350.44,214.21,123.64,1,0,1
105,1,571.30,355.20,193.04,122.12,1,0,1
106,1,576.38,356.32,202.07,122.24,1,0,1
107,1,571.29,357.08,208.95,126.56,1,0,1
108,1,580.50,354.08,209.82,127.80,1,0,1
109,1,579.35,349.08,205.23,131.24,1,0,1
110,1,573.07,343.41,240.67,133.96,1,0,1
111,1,578.00,337.64,231.19,137.88,1,0,1
112,1,577.80,329.06,247.82,140.38,1,0,1
113,1,580.00,323.18,241.66,141.82,1,0,1
114,1,587.32,316.03,256.88,145.97,1,0,1
115,1,582.44,313.32,263.00,150.00,1,0,1
116,1,577.86,312.28,275.10,150.60,1,0,1
117,1,586.64,312.32,262.20,154.12,1,0,1
118,1,596.12,317.32,237.65,156.88,1,0,1
119,1,599.59,325.64,254.37,155.80,1,0,1
120,1,587.40,333.35,262.49,157.65,1,0,1
121,1,578.00,344.15,283.29,158.85,1,0,1
122,1,580.76,357.07,280.32,159.05,1,0,1
123,1,576.00,370.00,260.76,161.12,1,0,1
124,1,560.78,388.32,277.09,158.68,1,0,1
125,1,558.02,402.18,282.00,158.06,1,0,1
126,1,555.00,414.00,278.00,162.00,1,0,1
127,1,553.93,428.12,270.61,161.12,1,0,1
128,1,541.00,444.00,273.00,159.00,1,0,1
